order_id,order_time,store,customer_id,courier_id,courier_type,weather,basket_size,basket_value_toman,distance_km,prep_minutes,actual_route_km,rating,tip_toman,delivery_minutes
501864,2026-05-11 18:32:00,Saadatabad,U01915,C0016,motorcycle,clear,2,140000,2.35,5.8,6.21,5.0,0,21.7
509046,2026-05-11 18:37:00,Gohardasht,U02648,C0154,motorcycle,clear,4,651000,2.45,6.7,2.45,5.0,0,16.9
503579,2026-05-11 19:04:00,Saadatabad,U01814,C0047,motorcycle,clear,6,620000,1.6,8.1,1.71,5.0,29000,13.2
507690,2026-05-11 19:08:00,Saadatabad,U01098,C0170,motorcycle,clear,4,325000,0.54,5.6,0.77,5.0,0,9.2
509963,2026-05-11 19:29:00,Vakilabad,U02914,C0127,motorcycle,rain,6,558000,1.93,7.9,4.46,4.0,0,24.9
511657,2026-05-11 19:34:00,Punak,U00262,C0043,motorcycle,clear,3,453000,1.55,5.4,2.05,4.0,0,10.2
506192,2026-05-11 19:35:00,Vakilabad,U02219,C0002,motorcycle,clear,6,608000,3.43,7.7,4.2,4.0,0,12.8
503344,2026-05-11 19:55:00,Vakilabad,U01469,C0050,motorcycle,clear,4,1026000,1.93,6.0,2.18,4.0,0,15.6
510770,2026-05-11 20:05:00,Saadatabad,U00520,C0158,bicycle,clear,4,1068000,2.16,5.8,2.79,4.0,0,13.5
506048,2026-05-11 20:21:00,Punak,U02391,C0159,motorcycle,clear,2,288000,1.63,4.3,2.31,5.0,0,8.7
507057,2026-05-11 20:22:00,Gohardasht,U01681,C0173,motorcycle,rain,6,457000,4.28,8.2,5.94,3.0,0,33.8
502245,2026-05-11 20:23:00,Saadatabad,U01151,C0050,motorcycle,clear,5,289000,3.4,,5.42,4.0,0,25.2
508536,2026-05-11 20:48:00,Saadatabad,U00116,C0119,motorcycle,clear,2,237000,2.88,4.1,2.88,4.0,0,18.3
506869,2026-05-11 20:53:00,Saadatabad,U02192,C0200,motorcycle,clear,4,371000,1.85,6.2,3.55,5.0,13000,18.9
501369,2026-05-11 20:55:00,Saadatabad,U00489,C0005,motorcycle,clear,4,532000,3.02,6.6,6.42,4.0,0,22.5
500983,2026-05-11 21:08:00,Saadatabad,U02008,C0049,motorcycle,clear,4,869000,2.78,6.1,4.69,4.0,0,20.2
502128,2026-05-11 21:12:00,Saadatabad,U00005,C0119,motorcycle,rain,5,506000,3.63,6.8,3.85,4.0,41000,22.8
508972,2026-05-11 21:15:00,Punak,U00872,C0134,motorcycle,clear,2,122000,2.4,4.1,4.1,4.0,0,16.7
500607,2026-05-11 21:19:00,Gohardasht,U00552,C0112,bicycle,snow,2,314000,3.45,5.1,3.8,2.0,0,34.7
501659,2026-05-11 21:23:00,Gohardasht,U01012,C0125,motorcycle,clear,4,601000,2.68,6.2,5.13,3.0,0,31.5
509719,2026-05-11 21:30:00,Punak,U01864,C0082,bicycle,clear,3,540000,2.71,5.2,7.09,2.0,0,34.9
509152,2026-05-11 21:40:00,Saadatabad,U01717,C0073,motorcycle,clear,4,581000,1.83,6.5,2.14,4.0,0,14.6
502358,2026-05-11 22:33:00,Saadatabad,U02280,C0146,motorcycle,rain,4,1126000,2.72,5.7,4.06,4.0,0,15.7
506220,2026-05-11 23:09:00,Saadatabad,U02063,C0124,motorcycle,rain,7,1152000,2.53,8.1,2.53,3.0,0,17.1
502099,2026-05-12 11:26:00,Saadatabad,U00657,C0127,motorcycle,clear,6,873000,2.76,8.0,2.86,5.0,0,14.0
504657,2026-05-12 12:09:00,Saadatabad,U01817,C0093,motorcycle,clear,5,896000,3.49,7.6,5.11,4.0,0,23.9
507155,2026-05-12 12:23:00,Vakilabad,U00525,C0152,motorcycle,clear,6,486000,3.84,8.2,3.84,4.0,51000,17.9
503290,2026-05-12 12:37:00,Gohardasht,U01312,C0176,bicycle,rain,9,1003000,4.24,12.5,5.64,3.0,0,31.3
510680,2026-05-12 12:47:00,Vakilabad,U01808,C0152,motorcycle,clear,8,691000,1.79,9.1,1.88,5.0,0,10.6
502464,2026-05-12 13:00:00,Vakilabad,U00940,C0127,motorcycle,clear,4,491000,2.64,6.4,2.88,5.0,0,15.2
509599,2026-05-12 13:10:00,Vakilabad,U01677,C0073,motorcycle,clear,6,671000,2.43,8.2,2.84,4.0,19000,18.8
505117,2026-05-12 13:43:00,Saadatabad,U02428,C0141,motorcycle,clear,2,244000,4.03,4.8,4.79,5.0,0,14.7
505070,2026-05-12 14:18:00,Saadatabad,U02210,C0181,motorcycle,snow,7,620000,3.76,9.3,3.76,3.0,0,30.9
504170,2026-05-12 14:45:00,Punak,U02458,C0037,bicycle,,3,273000,3.87,5.5,4.99,4.0,0,13.6
508212,2026-05-12 17:21:00,Punak,U02440,C0023,bicycle,clear,5,549000,1.58,6.4,1.58,4.0,0,14.2
504391,2026-05-12 18:31:00,Saadatabad,U01979,C0111,motorcycle,clear,4,613000,3.03,6.3,3.6,4.0,0,19.6
503957,2026-05-12 18:55:00,Saadatabad,U00410,C0200,motorcycle,clear,2,283000,3.6,5.1,3.6,3.0,0,16.1
503065,2026-05-12 19:19:00,Vakilabad,U02412,C0076,bicycle,clear,9,751000,3.37,10.7,4.58,4.0,0,21.1
503362,2026-05-12 19:20:00,Saadatabad,U00720,C0199,motorcycle,clear,3,177000,0.3,4.7,0.58,5.0,31000,5.9
506362,2026-05-12 19:24:00,Vakilabad,U00471,C0037,bicycle,clear,3,144000,2.73,4.9,2.73,5.0,0,9.6
506845,2026-05-12 19:28:00,Vakilabad,U02262,C0023,bicycle,clear,4,713000,2.56,6.4,3.03,4.0,0,20.4
504978,2026-05-12 19:34:00,Vakilabad,U02124,C0184,bicycle,rain,4,362000,2.1,7.5,3.62,4.0,0,22.9
500292,2026-05-12 19:38:00,Vakilabad,U02135,C0076,bicycle,clear,4,711000,4.79,6.7,5.49,4.0,0,25.5
511365,2026-05-12 19:58:00,Saadatabad,U02634,C0051,motorcycle,clear,2,253000,2.5,4.2,2.5,5.0,37000,10.5
506835,2026-05-12 19:58:00,Saadatabad,U00895,C0101,motorcycle,clear,4,678000,1.68,5.9,1.68,5.0,0,8.1
501353,2026-05-12 20:00:00,Gohardasht,U00833,C0106,motorcycle,clear,2,112000,3.75,5.2,3.75,4.0,0,21.1
502342,2026-05-12 20:01:00,Vakilabad,U00317,C0172,motorcycle,clear,2,360000,2.9,5.6,5.29,3.0,0,27.5
505132,2026-05-12 20:04:00,Saadatabad,U01114,C0184,bicycle,clear,7,298000,3.03,8.6,7.88,3.0,0,34.0
510678,2026-05-12 20:19:00,Punak,U01175,C0145,motorcycle,clear,4,214000,4.41,7.0,6.45,3.0,37000,24.2
508102,2026-05-12 20:20:00,Saadatabad,U02642,C0135,motorcycle,clear,4,306000,2.43,8.3,4.83,4.0,0,25.0
507146,2026-05-12 20:23:00,Punak,U01911,C0094,motorcycle,clear,6,699000,2.23,9.0,3.44,3.0,0,18.9
501296,2026-05-12 20:29:00,Saadatabad,U01991,C0170,motorcycle,clear,2,427000,1.76,4.9,5.09,4.0,0,20.6
501173,2026-05-12 20:32:00,Vakilabad,U01622,C0105,motorcycle,clear,5,411000,1.72,7.5,2.67,5.0,0,12.2
501788,2026-05-12 20:58:00,Vakilabad,U02344,C0107,motorcycle,rain,5,693000,2.01,6.8,3.24,1.0,0,49.9
509248,2026-05-12 21:06:00,Gohardasht,U02661,C0018,motorcycle,rain,4,185000,4.12,5.6,6.85,3.0,0,31.7
507551,2026-05-12 21:10:00,Gohardasht,U02381,C0151,motorcycle,rain,6,904000,5.11,7.2,5.11,3.0,0,27.7
503910,2026-05-12 21:45:00,Saadatabad,U01561,C0111,motorcycle,,3,575000,2.49,4.6,3.23,5.0,0,19.3
508739,2026-05-12 21:45:00,Punak,U02584,C0106,motorcycle,clear,4,262000,2.71,6.0,3.96,4.0,0,20.2
508940,2026-05-12 21:48:00,Saadatabad,U02551,C0093,motorcycle,clear,3,338000,2.24,4.6,5.29,4.0,45000,21.3
503720,2026-05-12 21:49:00,Punak,U02820,C0141,motorcycle,clear,1,61000,1.26,4.3,1.26,5.0,0,5.4
508334,2026-05-12 22:07:00,Punak,U02229,C0141,motorcycle,clear,3,667000,0.3,9.4,0.33,5.0,0,3.9
501927,2026-05-13 10:22:00,Punak,U00525,C0199,motorcycle,clear,4,276000,2.57,5.9,3.49,5.0,70000,15.0
504419,2026-05-13 10:43:00,Vakilabad,U00671,C0098,motorcycle,clear,3,216000,3.76,7.2,7.09,2.0,26000,31.2
506756,2026-05-13 11:40:00,Saadatabad,U02346,C0108,motorcycle,clear,6,1045000,1.77,8.3,2.12,5.0,0,9.5
510526,2026-05-13 11:50:00,Punak,U02171,C0076,bicycle,clear,11,1969000,3.27,11.7,5.86,3.0,0,25.3
506207,2026-05-13 12:09:00,Saadatabad,U01532,C0039,motorcycle,clear,6,979000,2.13,7.3,3.98,4.0,0,13.3
505857,2026-05-13 12:10:00,Punak,U01529,C0159,motorcycle,clear,1,175000,2.48,2.9,3.91,5.0,0,13.7
510612,2026-05-13 12:16:00,Punak,U02952,C0075,bicycle,clear,3,288000,0.82,7.3,0.82,5.0,0,10.9
510676,2026-05-13 12:31:00,Vakilabad,U01074,C0065,bicycle,clear,4,437000,2.17,6.5,2.17,5.0,0,7.0
511250,2026-05-13 12:31:00,Punak,U02018,C0200,motorcycle,clear,8,1027000,2.67,11.6,2.67,4.0,0,14.3
511724,2026-05-13 12:34:00,Gohardasht,U02653,C0060,motorcycle,clear,6,982000,3.9,7.4,4.45,4.0,0,24.0
510738,2026-05-13 12:49:00,Vakilabad,U02329,C0073,motorcycle,clear,7,419000,3.92,9.0,7.25,3.0,0,33.2
510279,2026-05-13 12:52:00,Saadatabad,U02997,C0173,motorcycle,clear,4,515000,1.88,8.5,2.85,4.0,0,13.4
510334,2026-05-13 12:53:00,Vakilabad,U01919,C0114,bicycle,rain,4,667000,2.84,6.9,2.84,5.0,11000,16.7
502114,2026-05-13 13:10:00,Saadatabad,U00400,C0111,motorcycle,clear,2,82000,3.19,4.2,3.19,4.0,32000,16.4
509156,2026-05-13 13:16:00,Saadatabad,U01801,C0074,motorcycle,rain,4,305000,1.82,5.9,3.33,5.0,28000,10.5
510774,2026-05-13 13:19:00,Vakilabad,U00125,C0130,motorcycle,clear,5,411000,2.49,7.5,3.54,4.0,0,17.2
511881,2026-05-13 13:38:00,Punak,U01739,C0002,motorcycle,clear,2,245000,0.31,3.7,0.42,5.0,0,3.0
500406,2026-05-13 13:42:00,Punak,U01206,C0166,motorcycle,clear,1,132000,2.7,3.2,3.03,3.0,0,18.8
500940,2026-05-13 13:46:00,Punak,U00146,C0171,motorcycle,clear,5,720000,2.62,7.9,3.51,4.0,0,17.2
508150,2026-05-13 14:46:00,Punak,U02988,C0172,motorcycle,clear,5,575000,2.62,7.7,2.62,5.0,0,14.5
504498,2026-05-13 17:37:00,Saadatabad,U02966,C0165,bicycle,clear,3,387000,2.3,5.6,2.3,4.0,0,16.4
501861,2026-05-13 18:24:00,Vakilabad,U00050,C0123,motorcycle,clear,4,472000,1.78,7.9,3.0,4.0,0,15.2
501271,2026-05-13 19:22:00,Saadatabad,U00138,C0106,motorcycle,rain,6,1424000,1.38,9.6,1.38,4.0,54000,9.9
511889,2026-05-13 19:22:00,Punak,U01500,C0080,motorcycle,rain,1,152000,2.55,5.0,2.55,5.0,0,8.3
503269,2026-05-13 19:27:00,Saadatabad,U02183,C0054,motorcycle,clear,2,135000,2.52,4.2,2.55,4.0,0,13.2
505508,2026-05-13 19:36:00,Saadatabad,U00208,C0051,motorcycle,,4,1323000,3.41,6.3,4.92,4.0,24000,23.5
505252,2026-05-13 19:47:00,Punak,U00168,C0010,bicycle,clear,2,152000,1.32,4.0,2.37,3.0,0,27.7
506881,2026-05-13 20:01:00,Saadatabad,U01385,C0153,motorcycle,clear,6,817000,4.23,7.2,11.65,1.0,0,45.9
504105,2026-05-13 20:04:00,Vakilabad,U01861,C0065,bicycle,rain,4,876000,1.34,6.1,2.36,4.0,0,13.2
508467,2026-05-13 20:21:00,Punak,U02617,C0001,bicycle,clear,5,279000,2.38,7.0,4.5,4.0,0,29.0
500938,2026-05-13 20:55:00,Vakilabad,U02745,C0160,motorcycle,clear,4,541000,0.78,5.4,1.0,5.0,0,7.9
500181,2026-05-13 21:05:00,Punak,U01479,C0130,motorcycle,clear,3,257000,4.29,7.4,7.21,3.0,0,30.5
503481,2026-05-13 21:20:00,Saadatabad,U01588,C0151,motorcycle,,5,515000,0.35,7.9,0.43,5.0,42000,4.9
505225,2026-05-13 21:37:00,Saadatabad,U01901,C0086,motorcycle,,8,1886000,3.08,12.4,4.33,4.0,0,19.7
509689,2026-05-13 22:17:00,Gohardasht,U00057,C0103,bicycle,clear,4,529000,2.27,6.3,2.78,4.0,17000,18.2
503871,2026-05-13 23:23:00,Punak,U01835,C0199,motorcycle,rain,6,1185000,3.15,7.1,3.15,4.0,0,18.2
509093,2026-05-14 11:19:00,Vakilabad,U02311,C0173,motorcycle,clear,2,262000,0.87,4.1,0.87,5.0,0,8.5
507733,2026-05-14 11:32:00,Saadatabad,U00431,C0108,motorcycle,rain,4,932000,0.3,6.3,0.3,5.0,50000,6.7
510464,2026-05-14 11:50:00,Punak,U02948,C0060,motorcycle,rain,1,146000,4.14,4.8,5.17,3.0,33000,22.7
502609,2026-05-14 12:29:00,Vakilabad,U01134,C0056,bicycle,clear,5,1120000,4.07,7.3,4.26,5.0,29000,18.0
501716,2026-05-14 12:40:00,Saadatabad,U02329,C0128,motorcycle,clear,2,150000,3.53,4.7,4.11,4.0,0,16.8
502304,2026-05-14 13:02:00,Gohardasht,U01239,C0111,motorcycle,clear,2,241000,2.27,3.7,3.75,4.0,47000,23.2
506859,2026-05-14 13:04:00,Vakilabad,U00148,C0106,motorcycle,clear,4,430000,2.35,,3.25,4.0,26000,14.3
504078,2026-05-14 13:06:00,Saadatabad,U01180,C0043,motorcycle,clear,5,394000,1.85,9.9,2.78,5.0,46000,10.7
500402,2026-05-14 13:46:00,Punak,U02101,C0068,bicycle,clear,4,877000,4.19,6.6,4.76,3.0,0,25.0
510748,2026-05-14 13:48:00,Saadatabad,U01770,C0107,motorcycle,,6,492000,4.1,7.3,4.47,4.0,0,16.0
504270,2026-05-14 13:50:00,Gohardasht,U01631,C0051,motorcycle,clear,3,187000,2.32,5.2,3.95,4.0,34000,21.1
502081,2026-05-14 14:05:00,Saadatabad,U00180,C0134,motorcycle,rain,7,915000,1.81,8.9,2.16,5.0,0,8.6
504332,2026-05-14 14:13:00,Punak,U02139,C0036,motorcycle,clear,7,681000,3.84,11.2,3.84,4.0,0,17.8
507042,2026-05-14 15:03:00,Saadatabad,U02914,C0135,motorcycle,clear,5,1331000,1.16,7.3,1.16,5.0,26000,10.6
501549,2026-05-14 18:20:00,Saadatabad,U02692,C0045,motorcycle,clear,4,417000,0.59,6.5,0.63,5.0,0,4.7
504760,2026-05-14 18:32:00,Punak,U02563,C0199,motorcycle,clear,4,649000,2.0,9.6,2.47,3.0,0,12.7
511455,2026-05-14 18:54:00,Vakilabad,U02860,C0016,motorcycle,rain,3,467000,0.3,5.3,0.49,5.0,0,8.3
508778,2026-05-14 19:10:00,Vakilabad,U01249,C0149,motorcycle,clear,3,353000,2.3,5.4,3.54,3.0,0,20.0
508476,2026-05-14 19:17:00,Punak,U00179,C0196,motorcycle,snow,5,805000,2.97,6.5,2.97,4.0,0,17.9
504625,2026-05-14 19:18:00,Punak,U01097,C0143,motorcycle,rain,4,479000,1.96,5.7,3.89,3.0,26000,27.1
508689,2026-05-14 19:19:00,Punak,U00427,C0129,motorcycle,clear,3,455000,4.7,5.2,5.29,4.0,42000,28.4
504523,2026-05-14 19:23:00,Punak,U01235,C0103,bicycle,clear,2,248000,3.37,4.4,3.37,4.0,0,17.5
509702,2026-05-14 19:41:00,Vakilabad,U02414,C0080,motorcycle,clear,3,269000,1.44,5.8,2.6,5.0,33000,8.8
505756,2026-05-14 19:44:00,Saadatabad,U02684,C0071,motorcycle,clear,3,202000,1.57,10.6,3.34,4.0,0,14.3
511508,2026-05-14 19:48:00,Vakilabad,U00478,C0080,motorcycle,clear,9,1188000,4.61,10.0,5.68,5.0,0,20.1
508457,2026-05-14 20:17:00,Gohardasht,U01849,C0151,motorcycle,clear,4,190000,1.88,5.9,2.08,4.0,0,15.7
507599,2026-05-14 20:17:00,Vakilabad,U02117,C0111,motorcycle,rain,3,213000,2.87,5.3,3.35,4.0,0,22.6
507809,2026-05-14 20:25:00,Vakilabad,U00947,C0122,motorcycle,clear,4,1010000,3.87,6.5,5.27,3.0,0,22.5
507943,2026-05-14 20:25:00,Saadatabad,U00739,C0001,bicycle,clear,6,313000,4.01,7.7,4.09,4.0,0,27.3
509317,2026-05-14 20:34:00,Punak,U02266,C0080,motorcycle,clear,5,286000,2.92,8.5,3.54,4.0,0,11.3
509031,2026-05-14 20:51:00,Saadatabad,U01117,C0184,bicycle,clear,3,673000,2.09,6.2,2.87,3.0,0,15.5
500308,2026-05-14 21:19:00,Punak,U02700,C0049,motorcycle,rain,4,269000,0.3,5.4,0.3,5.0,0,8.1
507984,2026-05-14 21:43:00,Punak,U00540,C0077,motorcycle,,2,236000,0.66,5.4,0.82,4.0,0,10.7
506288,2026-05-14 21:57:00,Punak,U00549,C0061,motorcycle,clear,3,361000,2.76,6.3,2.76,5.0,7000,7.8
509817,2026-05-14 21:58:00,Punak,U02670,C0130,motorcycle,clear,5,776000,2.66,6.8,2.7,4.0,21000,15.9
503059,2026-05-14 21:58:00,Saadatabad,U02613,C0047,motorcycle,clear,3,227000,4.53,4.7,5.13,3.0,0,25.4
501693,2026-05-14 21:59:00,Gohardasht,U01664,C0183,bicycle,clear,7,561000,0.9,11.0,1.47,4.0,0,18.6
504294,2026-05-14 22:18:00,Gohardasht,U02736,C0162,motorcycle,clear,2,214000,2.38,4.1,5.06,3.0,0,22.3
506921,2026-05-14 23:23:00,Punak,U01804,C0108,motorcycle,rain,5,526000,1.63,6.6,3.48,4.0,58000,20.5
504548,2026-05-15 11:55:00,Punak,U00928,C0001,bicycle,clear,3,336000,2.74,5.3,4.99,3.0,0,29.9
506794,2026-05-15 11:58:00,Vakilabad,U01788,C0005,motorcycle,snow,8,1056000,3.31,12.0,3.31,4.0,15000,20.8
507093,2026-05-15 12:20:00,Gohardasht,U02107,C0062,motorcycle,rain,1,446000,3.85,3.9,7.27,2.0,0,30.6
505337,2026-05-15 12:32:00,Gohardasht,U01301,C0087,bicycle,clear,1,49000,2.52,3.5,2.52,4.0,0,13.6
506523,2026-05-15 12:37:00,Saadatabad,U00518,C0127,motorcycle,clear,5,484000,1.77,7.1,1.92,5.0,20000,9.7
506520,2026-05-15 13:11:00,Vakilabad,U02076,C0160,motorcycle,rain,2,326000,3.32,8.5,7.49,3.0,0,29.1
509407,2026-05-15 13:16:00,Saadatabad,U00891,C0134,motorcycle,clear,3,319000,2.69,6.3,3.99,4.0,66000,14.9
509474,2026-05-15 13:32:00,Saadatabad,U01710,C0118,motorcycle,clear,5,452000,2.37,7.0,2.37,4.0,0,11.9
507229,2026-05-15 13:53:00,Punak,U00604,C0080,motorcycle,clear,3,226000,3.2,6.5,3.63,4.0,28000,12.6
506190,2026-05-15 13:54:00,Saadatabad,U00472,C0176,bicycle,rain,1,75000,4.17,3.0,4.17,4.0,0,18.3
511417,2026-05-15 14:36:00,Saadatabad,U02836,C0016,motorcycle,rain,6,682000,2.32,9.3,3.69,4.0,0,14.1
507778,2026-05-15 14:53:00,Punak,U01580,C0197,motorcycle,clear,4,361000,2.32,6.7,2.42,4.0,0,13.4
509749,2026-05-15 14:57:00,Gohardasht,U00193,C0127,motorcycle,clear,5,858000,3.6,6.8,4.44,3.0,26000,27.3
505312,2026-05-15 15:09:00,Punak,U02904,C0065,bicycle,clear,2,282000,2.74,5.1,3.88,3.0,0,10.6
501016,2026-05-15 17:16:00,Saadatabad,U01110,C0110,bicycle,clear,1,118000,4.02,4.5,4.29,3.0,13000,27.0
502218,2026-05-15 18:34:00,Vakilabad,U02870,C0184,bicycle,clear,5,374000,1.36,8.2,1.92,4.0,0,14.5
504240,2026-05-15 18:52:00,Saadatabad,U01621,C0122,motorcycle,clear,4,480000,3.07,8.3,4.07,5.0,0,13.4
502691,2026-05-15 18:56:00,Punak,U00360,C0107,motorcycle,clear,5,874000,1.72,6.9,2.57,5.0,0,12.2
504789,2026-05-15 19:09:00,Gohardasht,U00206,C0151,motorcycle,snow,4,455000,1.89,8.4,1.89,4.0,44000,20.1
502183,2026-05-15 19:19:00,Saadatabad,U01740,C0026,motorcycle,clear,8,1262000,1.19,9.7,2.38,3.0,0,18.2
505717,2026-05-15 19:21:00,Punak,U00989,C0039,motorcycle,rain,5,1124000,4.41,,4.41,4.0,0,19.0
506702,2026-05-15 19:26:00,Gohardasht,U00418,C0123,motorcycle,clear,7,954000,2.03,8.3,3.02,3.0,0,20.2
511377,2026-05-15 19:37:00,Saadatabad,U02835,C0171,motorcycle,clear,6,1042000,2.16,9.2,2.73,4.0,14000,14.8
506073,2026-05-15 19:46:00,Punak,U01792,C0059,motorcycle,clear,6,1424000,1.75,7.4,2.12,5.0,0,13.7
504820,2026-05-15 20:09:00,Punak,U00778,C0145,motorcycle,,6,881000,2.9,7.2,2.9,5.0,0,12.8
510971,2026-05-15 20:22:00,Saadatabad,U02911,C0146,motorcycle,clear,4,277000,2.34,5.8,2.55,5.0,0,8.4
500387,2026-05-15 20:37:00,Punak,U01860,C0034,bicycle,clear,4,202000,1.8,8.0,2.45,3.0,0,17.1
502507,2026-05-15 20:39:00,Saadatabad,U01383,C0039,motorcycle,clear,5,538000,0.3,7.6,0.57,5.0,0,3.0
505157,2026-05-15 20:41:00,Gohardasht,U00081,C0112,bicycle,clear,4,409000,1.89,9.3,1.89,4.0,0,23.6
500829,2026-05-15 20:45:00,Vakilabad,U01496,C0128,motorcycle,clear,3,364000,3.11,7.6,4.72,4.0,23000,21.0
505878,2026-05-15 20:53:00,Punak,U00411,C0103,bicycle,clear,5,346000,2.89,7.3,5.46,3.0,0,25.6
503644,2026-05-15 20:55:00,Vakilabad,U00399,C0034,bicycle,clear,5,323000,1.98,7.1,2.12,5.0,48000,17.5
507012,2026-05-15 20:58:00,Punak,U00083,C0100,bicycle,clear,4,458000,0.46,6.2,0.56,4.0,27000,9.2
510390,2026-05-15 21:11:00,Saadatabad,U00933,C0082,bicycle,rain,3,573000,2.17,5.1,2.56,4.0,0,19.0
506384,2026-05-15 21:35:00,Saadatabad,U01513,C0111,motorcycle,clear,5,1339000,2.86,9.1,3.3,5.0,0,19.9
506526,2026-05-15 21:42:00,Punak,U00095,C0073,motorcycle,clear,4,796000,3.35,5.5,4.57,3.0,27000,26.2
502618,2026-05-15 21:51:00,Gohardasht,U01415,C0039,motorcycle,clear,4,421000,0.95,6.3,1.54,5.0,0,9.5
505605,2026-05-16 10:44:00,Vakilabad,U02673,C0107,motorcycle,rain,3,382000,2.2,4.7,2.24,4.0,0,12.5
501461,2026-05-16 12:04:00,Saadatabad,U01287,C0111,motorcycle,,3,113000,2.08,4.8,2.08,5.0,13000,12.0
509782,2026-05-16 12:09:00,Saadatabad,U01664,C0111,motorcycle,clear,4,602000,1.49,6.1,2.36,4.0,0,13.1
502257,2026-05-16 12:58:00,Vakilabad,U01809,C0103,bicycle,clear,6,551000,2.84,7.1,6.1,4.0,0,26.7
507138,2026-05-16 12:59:00,Vakilabad,U01444,C0056,bicycle,clear,8,1360000,4.41,9.4,6.11,4.0,8000,25.4
511111,2026-05-16 13:10:00,Saadatabad,U01318,C0056,bicycle,clear,4,658000,1.64,5.4,2.78,4.0,0,32.2
506853,2026-05-16 13:21:00,Punak,U00955,C0088,motorcycle,clear,7,623000,2.65,9.1,4.28,4.0,0,14.3
501643,2026-05-16 13:30:00,Saadatabad,U01814,C0130,motorcycle,clear,4,507000,4.03,5.5,5.78,3.0,0,25.6
509330,2026-05-16 13:44:00,Saadatabad,U02874,C0184,bicycle,,3,310000,2.35,5.3,3.89,4.0,0,15.1
509223,2026-05-16 13:57:00,Vakilabad,U00533,C0039,motorcycle,snow,3,269000,3.6,5.6,6.24,3.0,0,27.4
511063,2026-05-16 14:38:00,Gohardasht,U00071,C0128,motorcycle,clear,5,958000,2.31,12.3,3.82,4.0,0,18.5
501087,2026-05-16 14:46:00,Saadatabad,U00158,C0051,motorcycle,clear,4,645000,2.0,8.4,2.03,5.0,20000,7.7
505149,2026-05-16 14:48:00,Saadatabad,U01625,C0038,motorcycle,clear,5,309000,2.3,8.9,2.52,4.0,0,13.5
501275,2026-05-16 14:52:00,Saadatabad,U00806,C0141,motorcycle,clear,6,928000,1.94,8.2,2.87,4.0,0,11.5
500507,2026-05-16 14:54:00,Vakilabad,U01034,C0039,motorcycle,clear,4,376000,0.58,9.4,1.11,5.0,0,3.5
511404,2026-05-16 17:44:00,Gohardasht,U00827,C0045,motorcycle,rain,3,165000,3.85,5.3,4.97,4.0,27000,26.8
507147,2026-05-16 17:50:00,Punak,U02872,C0199,motorcycle,clear,3,469000,4.69,6.8,6.61,3.0,0,26.3
509339,2026-05-16 17:54:00,Punak,U00235,C0199,motorcycle,clear,1,186000,3.56,3.3,5.56,4.0,31000,24.2
510077,2026-05-16 18:31:00,Punak,U02960,C0199,motorcycle,clear,4,400000,1.93,5.6,2.88,5.0,0,14.8
508524,2026-05-16 18:45:00,Gohardasht,U02548,C0178,motorcycle,snow,5,305000,3.6,6.4,3.7,3.0,0,30.4
504426,2026-05-16 18:48:00,Saadatabad,U01105,C0013,bicycle,clear,2,278000,2.21,7.5,2.32,4.0,65000,27.1
511671,2026-05-16 19:08:00,Punak,U00324,C0160,motorcycle,rain,3,370000,2.96,5.7,3.98,4.0,0,18.5
505735,2026-05-16 19:12:00,Saadatabad,U02520,C0081,motorcycle,clear,8,1521000,4.34,10.8,5.1,4.0,0,26.3
500060,2026-05-16 19:17:00,Vakilabad,U00149,C0170,motorcycle,clear,7,1175000,3.28,8.5,6.07,4.0,0,28.7
508847,2026-05-16 19:32:00,Vakilabad,U00292,C0011,motorcycle,clear,5,711000,3.15,6.9,4.67,4.0,0,22.5
511872,2026-05-16 19:55:00,Saadatabad,U00781,C0177,motorcycle,clear,7,697000,3.91,8.7,4.14,4.0,16000,17.5
503828,2026-05-16 20:07:00,Gohardasht,U00466,C0182,motorcycle,clear,2,290000,3.09,4.3,3.9,3.0,24000,27.4
501136,2026-05-16 20:14:00,Punak,U00401,C0007,motorcycle,clear,3,165000,3.02,7.1,5.25,5.0,0,15.8
506352,2026-05-16 20:18:00,Saadatabad,U00611,C0194,motorcycle,clear,4,576000,2.45,7.0,2.97,5.0,0,11.0
508808,2026-05-16 20:22:00,Vakilabad,U00486,C0181,motorcycle,clear,6,392000,2.58,7.2,3.14,4.0,0,21.2
508030,2026-05-16 20:38:00,Saadatabad,U00920,C0103,bicycle,clear,6,768000,0.89,9.9,0.92,5.0,58000,10.8
506138,2026-05-16 20:42:00,Saadatabad,U00145,C0136,motorcycle,clear,3,382000,1.5,5.2,1.93,4.0,0,12.4
510051,2026-05-16 20:56:00,Saadatabad,U02218,C0028,bicycle,clear,8,816000,2.2,9.3,3.85,4.0,0,18.7
509478,2026-05-16 21:02:00,Gohardasht,U02599,C0166,motorcycle,,3,439000,1.79,5.4,1.79,3.0,13000,17.8
507096,2026-05-16 22:22:00,Saadatabad,U02244,C0177,motorcycle,clear,3,314000,0.3,4.7,0.39,5.0,0,4.5
511505,2026-05-17 10:43:00,Gohardasht,U01279,C0123,motorcycle,rain,1,128000,2.4,3.7,5.38,4.0,0,25.1
506997,2026-05-17 11:50:00,Saadatabad,U00885,C0196,motorcycle,clear,1,149000,2.52,3.1,4.44,5.0,0,10.6
